id_cliente,idade,tempo_de_contrato_meses,frequencia_uso_mensal,ultimo_login_dias,suporte_chamados_abertos,uso_funcionalidades_premium,interacao_emails_marketing,plano,pagamento_em_dia,avaliacao_satisfacao,regiao,tempo_total_login_horas,navegador_usado,hora_ultimo_acesso,churn,codigo_cliente,constante
13929,20,3,16,29,1,0.5533448321056156,4,Standard,0,2.9,Centro-Oeste,93.25650108139948,Safari,7,0,C13929,1
13930,68,51,27,40,3,0.8390460872107599,1,Standard,1,4.7,Sudeste,12.813764770860631,Chrome,3,0,C13930,1
13931,35,8,29,0,3,0.3293990157719333,0,Premium,1,1.3,Sudeste,16.47154749970503,Chrome,5,0,C13931,1
13932,69,50,18,59,2,0.3458552175666476,5,Premium,1,2.5,Norte,65.19486712033597,Edge,23,0,C13932,1
13933,51,6,12,37,2,0.1658593917127409,0,Premium,0,2.3,Centro-Oeste,41.153950049902356,Edge,14,0,C13933,1
13934,49,59,5,49,2,0.750306721002114,6,Standard,1,3.5,Centro-Oeste,14.378868293698332,Firefox,15,0,C13934,1
13935,46,52,14,56,2,0.20729579371695017,8,Standard,0,3.1,Centro-Oeste,67.88977581608894,Firefox,8,0,C13935,1
13936,42,58,15,44,3,0.5197657246814724,9,Premium,1,4.6,Sudeste,41.64517101219849,Edge,15,0,C13936,1
13937,43,6,3,33,2,0.8541578477797642,5,Premium,1,4.4,Sul,149.45974374887615,Edge,6,0,C13937,1
13938,56,29,7,59,3,0.09814854292223008,5,Premium,0,3.0,Nordeste,21.716853325724777,Firefox,8,0,C13938,1
13939,25,37,24,18,1,0.16852127054440913,0,Basic,1,4.2,Centro-Oeste,116.44911635134913,Chrome,22,0,C13939,1
13940,36,12,6,59,0,0.1834897045723073,9,Premium,1,2.6,Sudeste,88.99698385741863,Firefox,0,0,C13940,1
13941,64,9,26,33,4,0.13437901395570673,7,Basic,1,4.3,Sul,3.4377828603282103,Chrome,8,1,C13941,1
13942,59,41,16,58,0,0.9448831746534235,1,Basic,0,1.6,Norte,6.6266788719331835,Safari,22,1,C13942,1
13943,39,49,15,35,2,0.7399525541786002,3,Basic,1,5.0,Sudeste,8.561071151917304,Chrome,21,0,C13943,1
13944,46,19,29,3,3,0.45497021217075817,6,Standard,1,4.0,Sudeste,18.473744388967013,Edge,0,0,C13944,1
13945,50,17,1,9,0,0.2976421050407655,1,Standard,0,5.0,Centro-Oeste,64.52605970218468,Firefox,13,1,C13945,1
13946,55,54,16,16,3,0.11519025973622521,1,Basic,1,4.3,Sul,74.0760924424864,Edge,17,0,C13946,1
13947,62,48,24,55,4,0.023675217279551908,4,Premium,1,2.7,Centro-Oeste,79.28961725218205,Chrome,23,0,C13947,1
13948,63,44,3,15,2,0.6499361723507033,9,Basic,1,1.0,Sul,153.69031976929568,Safari,8,0,C13948,1
13949,52,32,25,20,6,0.5050657587468796,3,Premium,1,2.8,Centro-Oeste,36.984116037124366,Chrome,5,1,C13949,1
13950,60,35,13,27,1,0.5924318947952384,8,Standard,1,4.2,Sul,10.913414638772378,Chrome,3,0,C13950,1
13951,20,14,7,7,1,0.16747370465214528,6,Premium,1,1.9,Centro-Oeste,84.76083866691107,Chrome,1,0,C13951,1
13952,36,49,4,28,4,0.5887343334873207,3,Standard,1,5.0,Sudeste,13.953082839052119,Chrome,4,0,C13952,1
13953,27,54,4,5,0,0.20442683934782035,8,Premium,1,3.3,Norte,27.0200808128742,Safari,9,1,C13953,1
13954,44,16,4,29,1,0.041029228542179275,1,Basic,0,5.0,Sul,0.6435868597394799,Edge,4,0,C13954,1
13955,32,21,26,1,3,0.8721548712784634,8,Premium,1,2.9,Nordeste,62.27680798154404,Edge,15,0,C13955,1
13956,28,12,4,54,2,0.8273540135625539,7,Premium,1,4.1,Norte,88.66639340937854,Firefox,5,0,C13956,1
13957,64,24,2,57,2,0.5888364628193012,9,Standard,1,4.0,Nordeste,0.7528158071830281,Edge,5,0,C13957,1
13958,43,34,5,46,3,0.9148216784639164,4,Premium,1,1.9,Nordeste,16.55505277339471,Chrome,22,0,C13958,1
13959,41,8,29,30,1,0.7722408927724358,1,Premium,1,3.9,Sul,36.02337543112829,Firefox,22,1,C13959,1
13960,30,44,0,24,1,0.2745060929515839,4,Premium,1,4.1,Norte,8.057677796417572,Chrome,8,1,C13960,1
13961,49,21,7,22,1,0.9146911856655274,1,Premium,0,4.2,Centro-Oeste,5.128789406230521,Edge,17,0,C13961,1
13962,54,48,12,42,1,0.3881251683522996,8,Premium,1,4.8,Centro-Oeste,39.854441190306964,Safari,10,1,C13962,1
13963,21,8,19,20,2,0.983345157423093,1,Standard,1,1.9,Centro-Oeste,101.48843335470832,Chrome,16,0,C13963,1
13964,30,28,5,15,3,0.6976605121612937,6,Premium,1,4.0,Centro-Oeste,70.47480514687834,Safari,15,0,C13964,1
13965,26,16,17,3,1,0.20834409532309706,8,Standard,1,2.3,Nordeste,25.099401858062187,Chrome,11,1,C13965,1
13966,66,10,17,42,4,0.3955728674855108,1,Premium,1,2.5,Sul,14.842268066633673,Safari,18,0,C13966,1
13967,51,52,15,45,4,0.6653337608237535,7,Standard,1,2.4,Sudeste,110.15368336128586,Edge,21,0,C13967,1
13968,54,15,7,7,3,0.7883948809105296,6,Standard,1,3.7,Centro-Oeste,74.6578829253292,Chrome,21,0,C13968,1
13969,65,4,29,5,2,0.5764493726467356,0,Basic,1,4.2,Sudeste,82.75127393627133,Firefox,4,0,C13969,1
13970,24,26,16,52,0,0.7403558069597516,6,Premium,1,3.2,Centro-Oeste,124.58699836092941,Edge,13,1,C13970,1
13971,18,15,7,54,1,0.4816223801074653,5,Premium,1,3.5,Sudeste,112.54237463007406,Edge,23,0,C13971,1
13972,29,36,14,26,3,0.285189178469304,3,Basic,1,1.9,Nordeste,27.372930543279416,Safari,10,0,C13972,1
13973,38,32,25,50,1,0.7047579051109161,0,Premium,1,3.8,Centro-Oeste,73.7271200282655,Chrome,5,0,C13973,1
13974,28,43,9,56,1,0.824653692961328,9,Basic,1,3.0,Sul,130.83698586764595,Safari,4,0,C13974,1
13975,61,38,0,35,1,0.3177842906144054,0,Premium,1,2.4,Sudeste,4.214467195420068,Edge,0,0,C13975,1
13976,68,4,8,59,0,0.4275505233477708,8,Basic,1,1.0,Sul,73.17094685303022,Firefox,17,0,C13976,1
13977,61,41,16,35,1,0.3378166928414894,4,Basic,1,2.5,Sudeste,54.48662696529213,Safari,23,0,C13977,1
13978,61,9,19,23,2,0.14554447031390338,1,Basic,0,3.2,Norte,40.45737213435107,Chrome,2,0,C13978,1
13979,31,35,24,5,1,0.766599339588788,9,Basic,0,4.1,Centro-Oeste,50.05207380881108,Edge,9,0,C13979,1
13980,51,55,0,42,5,0.5101133957604413,4,Basic,0,2.5,Centro-Oeste,187.59553866990203,Firefox,6,0,C13980,1
13981,51,28,8,32,3,0.1620091970974935,2,Standard,1,3.2,Nordeste,104.57978949395319,Firefox,14,1,C13981,1
13982,42,37,13,1,2,0.3462742972727969,8,Basic,1,5.0,Sudeste,206.56290219770815,Safari,9,0,C13982,1
13983,21,47,23,40,1,0.7407458524842945,5,Premium,0,4.7,Centro-Oeste,66.89163425091145,Edge,21,0,C13983,1
13984,69,9,4,15,3,0.3784991325773991,3,Premium,1,3.0,Sul,0.4926223860081718,Chrome,6,1,C13984,1
13985,43,2,5,37,3,0.07176626485124116,9,Premium,1,3.0,Sul,21.039682914474884,Edge,9,0,C13985,1
13986,33,3,4,54,3,0.1054519333560543,3,Standard,1,5.0,Centro-Oeste,4.526878636843085,Edge,12,0,C13986,1
13987,27,58,3,58,1,0.9981106170902138,0,Standard,1,3.7,Sudeste,34.139609170159005,Edge,16,0,C13987,1
13988,62,53,27,8,4,0.4279605608460433,9,Premium,1,3.2,Sudeste,12.403612843121655,Firefox,20,0,C13988,1
13989,19,44,15,50,3,0.6361223193495813,3,Premium,1,3.4,Norte,15.80802396947435,Edge,3,0,C13989,1
13990,52,48,15,4,2,0.6193222367315447,1,Premium,1,2.6,Norte,5.68976473059664,Edge,23,1,C13990,1
13991,36,5,9,52,0,0.16610337832584687,1,Premium,1,2.1,Sudeste,52.39798790626371,Safari,7,0,C13991,1
13992,23,10,13,9,2,0.3989962920477982,1,Basic,1,3.2,Sul,125.2250024421419,Safari,9,0,C13992,1
13993,36,28,12,29,1,0.7144226188767193,1,Basic,0,4.7,Sul,55.3313819083036,Safari,4,0,C13993,1
13994,69,15,27,6,0,0.424749899743463,0,Basic,1,3.3,Centro-Oeste,53.61568617684075,Chrome,20,1,C13994,1
13995,68,14,3,28,2,0.5892758830336019,2,Standard,1,3.3,Sul,124.99281004940639,Edge,4,0,C13995,1
13996,25,46,13,1,0,0.37088333015576946,2,Standard,1,4.1,Sudeste,23.921768298368402,Edge,23,0,C13996,1
13997,31,23,25,19,1,0.26508082296084734,1,Basic,1,3.6,Norte,112.35681377281492,Safari,9,0,C13997,1
13998,27,13,23,58,2,0.018731759739766485,4,Standard,1,2.0,Sudeste,60.54319828315408,Edge,6,1,C13998,1
13999,20,16,23,3,2,0.42428312998999795,3,Standard,1,3.8,Nordeste,4.251545873317138,Chrome,6,0,C13999,1
14000,55,30,8,27,3,0.39652983174744993,2,Basic,1,1.7,Nordeste,61.5094671097519,Chrome,1,0,C14000,1
14001,46,40,2,7,1,0.4605094426754498,4,Basic,1,4.7,Nordeste,4.9364954048409615,Safari,4,0,C14001,1
14002,32,8,9,57,1,0.006526831124644139,2,Basic,0,4.0,Nordeste,62.26340892445711,Firefox,2,0,C14002,1
14003,40,17,14,34,0,0.517361936731086,7,Basic,0,4.0,Norte,14.014802148260433,Chrome,3,0,C14003,1
14004,40,30,23,1,2,0.11811724988593442,1,Basic,1,5.0,Centro-Oeste,0.2872813026669697,Firefox,3,1,C14004,1
14005,35,17,18,40,4,0.49622569211563916,4,Premium,1,2.4,Centro-Oeste,45.23466176027362,Edge,4,0,C14005,1
14006,63,35,1,27,3,0.3420752338462235,1,Basic,1,4.2,Sul,59.05593593865217,Firefox,1,0,C14006,1
14007,36,1,1,10,3,0.043772710734610754,8,Basic,1,3.7,Nordeste,129.95956923564646,Firefox,2,0,C14007,1
14008,45,49,8,35,3,0.16559326283965026,0,Basic,0,4.1,Nordeste,1.114282013394988,Edge,5,1,C14008,1
14009,43,58,3,8,1,0.25802087080415614,4,Basic,1,3.1,Sul,225.5947662353717,Safari,6,0,C14009,1
14010,27,24,4,37,0,0.23334708903204138,9,Basic,1,4.0,Sudeste,72.46302566532164,Chrome,10,1,C14010,1
14011,64,48,1,0,3,0.6035264951794196,3,Basic,1,3.4,Nordeste,149.86415960305484,Firefox,22,1,C14011,1
14012,21,49,24,26,2,0.044142703659839966,2,Basic,1,4.5,Norte,14.927368080194404,Firefox,9,0,C14012,1
14013,19,25,6,2,0,0.4437947926809682,8,Premium,1,3.8,Sul,34.36617669156551,Safari,20,1,C14013,1
14014,20,2,18,38,4,0.8164272175764238,0,Basic,1,4.5,Centro-Oeste,40.502212734548664,Chrome,7,0,C14014,1
14015,24,25,5,8,0,0.2854801009067287,6,Basic,1,2.8,Norte,51.553367387638524,Safari,7,0,C14015,1
14016,33,14,22,39,2,0.6048119899085856,9,Basic,1,3.0,Norte,42.427385412240355,Firefox,7,0,C14016,1
14017,48,39,15,27,1,0.9223667219931455,5,Premium,0,2.4,Nordeste,47.26997564745044,Chrome,4,0,C14017,1
14018,27,57,13,20,3,0.7885286149983481,0,Standard,0,4.8,Sul,190.65065600562633,Edge,17,0,C14018,1
14019,36,51,11,27,2,0.8313862957502678,3,Basic,1,5.0,Centro-Oeste,6.357142944245774,Edge,10,0,C14019,1
14020,45,33,5,44,2,0.4379636135020081,9,Premium,1,2.7,Centro-Oeste,21.660732893388413,Safari,7,0,C14020,1
14021,34,17,25,23,1,0.08366747810441533,0,Premium,1,3.8,Sudeste,58.372682388183925,Firefox,18,0,C14021,1
14022,45,59,26,17,1,0.4867161326327689,2,Premium,1,4.9,Sul,87.72761511924973,Chrome,3,0,C14022,1
14023,36,31,25,50,0,0.07288906285484831,0,Standard,1,3.6,Norte,59.344057577498,Chrome,11,0,C14023,1
14024,54,10,21,55,2,0.4972883115469079,1,Premium,1,3.6,Nordeste,57.773316943919795,Firefox,19,1,C14024,1
14025,40,6,12,8,0,0.4971266663650129,0,Premium,1,2.7,Norte,83.3406704191847,Safari,9,0,C14025,1
14026,37,39,14,25,3,0.8171578503254973,4,Premium,1,3.6,Sul,132.60029554880063,Chrome,2,0,C14026,1
14027,30,25,23,23,1,0.5464574385896137,5,Basic,1,2.5,Sudeste,38.60164246059538,Firefox,12,0,C14027,1
14028,30,38,13,51,2,0.10068659306499761,1,Basic,1,5.0,Centro-Oeste,11.72250431054326,Chrome,13,1,C14028,1
14029,60,37,7,5,2,0.4569850964318819,2,Premium,1,1.2,Nordeste,102.77774554399251,Edge,23,0,C14029,1
14030,28,30,20,58,2,0.7322870491268793,1,Basic,0,2.3,Centro-Oeste,131.8986075326258,Firefox,5,1,C14030,1
14031,65,34,29,52,2,0.10435473793790873,6,Basic,1,3.7,Sudeste,131.96648837444752,Chrome,0,0,C14031,1
14032,32,18,19,11,0,0.49004376881435996,0,Basic,1,2.2,Norte,55.66777646361278,Chrome,16,0,C14032,1
14033,34,24,10,35,1,0.504838205037539,6,Standard,1,1.6,Centro-Oeste,54.67523493145847,Chrome,16,0,C14033,1
14034,67,49,20,8,4,0.9310576178056859,4,Premium,1,5.0,Sul,8.81636367599336,Chrome,1,0,C14034,1
14035,45,56,8,9,3,0.777181697559146,8,Standard,0,4.1,Sul,5.330017280482924,Chrome,11,0,C14035,1
14036,36,27,11,2,2,0.24444218822824626,6,Premium,0,3.3,Sudeste,17.31940226208096,Chrome,19,0,C14036,1
14037,21,58,25,48,2,0.8077705947751154,0,Basic,0,4.0,Centro-Oeste,11.187737920595245,Edge,11,0,C14037,1
14038,39,27,5,28,3,0.4287256229646431,1,Premium,1,3.9,Norte,19.924567072439146,Edge,16,0,C14038,1
14039,39,55,18,6,6,0.4986625331100958,5,Basic,1,2.8,Nordeste,26.29881868077133,Firefox,19,1,C14039,1
14040,54,39,2,25,0,0.37009926535285453,1,Premium,1,3.2,Nordeste,37.00860279609765,Safari,19,0,C14040,1
14041,56,21,29,7,0,0.09074160891743344,3,Premium,1,3.2,Norte,35.57771154072098,Edge,0,1,C14041,1
14042,51,19,0,42,0,0.9900506400534093,0,Premium,1,3.1,Centro-Oeste,157.0455489339931,Edge,9,0,C14042,1
14043,50,39,14,12,2,0.08652049109412507,7,Premium,1,3.1,Nordeste,106.18312112740055,Edge,8,1,C14043,1
14044,61,23,14,34,0,0.0834671706077077,8,Basic,1,4.3,Sudeste,22.49795513842068,Chrome,19,0,C14044,1
14045,59,39,4,18,2,0.11963915499907984,8,Standard,1,3.3,Nordeste,108.96454893553025,Chrome,13,0,C14045,1
14046,57,48,21,45,0,0.27686857145246213,7,Standard,1,4.4,Nordeste,1.4026131464679363,Firefox,19,0,C14046,1
14047,50,44,23,21,2,0.545073086090943,8,Premium,1,2.7,Nordeste,95.7778145818652,Chrome,15,0,C14047,1
14048,29,47,10,15,1,0.7743789900775009,3,Basic,1,3.9,Sudeste,2.1811089736681453,Chrome,21,0,C14048,1
14049,19,15,24,14,0,0.7637696612922951,2,Standard,1,1.5,Sul,12.938190020991607,Firefox,6,0,C14049,1
14050,45,43,22,1,3,0.5019805470865615,5,Premium,1,4.0,Sudeste,11.617328500478859,Edge,1,1,C14050,1
14051,27,2,0,37,2,0.8457476441509214,2,Standard,1,4.4,Sudeste,18.588005889297072,Chrome,21,0,C14051,1
14052,39,35,22,20,0,0.02108947498026037,0,Basic,0,2.3,Sul,21.194392504828212,Edge,3,0,C14052,1
14053,34,51,9,29,3,0.040240900758255815,4,Basic,1,3.8,Centro-Oeste,57.401892229626064,Edge,16,0,C14053,1
14054,43,20,24,6,1,0.6458303911218403,9,Standard,1,4.3,Norte,34.317472026153226,Edge,5,0,C14054,1
14055,20,28,19,30,2,0.46486453427821495,3,Standard,1,3.2,Sudeste,152.8127679839352,Chrome,11,0,C14055,1
14056,24,57,10,40,2,0.5046874892056998,8,Premium,1,4.4,Sudeste,87.04288507106764,Firefox,14,0,C14056,1
14057,61,58,27,40,2,0.2181025636763143,4,Premium,1,2.8,Norte,64.65771031669242,Chrome,11,0,C14057,1
14058,25,15,6,48,3,0.8372411199156853,1,Basic,1,3.8,Sudeste,214.98409874346626,Firefox,9,0,C14058,1
14059,37,16,24,54,4,0.5031730520188685,0,Standard,1,3.6,Norte,68.67374544264281,Edge,14,0,C14059,1
14060,29,33,16,34,1,0.21081960120204635,8,Basic,0,3.6,Nordeste,6.083695489933618,Chrome,5,0,C14060,1
14061,52,47,11,3,5,0.13839617309725205,1,Basic,0,4.6,Sudeste,35.445191476619776,Firefox,18,0,C14061,1
14062,34,12,25,33,0,0.9953526645020289,6,Premium,1,3.6,Nordeste,11.03889598685451,Edge,9,1,C14062,1
14063,45,39,24,0,0,0.727420432266832,5,Standard,1,3.0,Sudeste,2.661850459813679,Firefox,1,0,C14063,1
14064,58,39,3,9,3,0.5326546255079166,4,Premium,1,5.0,Nordeste,260.03647469182715,Chrome,2,1,C14064,1
14065,27,43,11,29,0,0.5664869996412831,1,Premium,0,5.0,Sul,122.98274228613286,Edge,3,1,C14065,1
14066,39,20,23,31,3,0.1102761162683773,7,Premium,1,5.0,Sul,48.73881862062747,Chrome,10,1,C14066,1
14067,55,29,2,2,2,0.7215127140819503,5,Premium,1,4.7,Norte,55.250282380005636,Chrome,10,0,C14067,1
14068,50,43,17,9,5,0.9192486920729943,7,Standard,1,4.2,Sudeste,17.025991068110784,Safari,1,1,C14068,1
14069,39,49,28,8,3,0.8971993463879686,3,Basic,1,4.9,Sudeste,3.588149786332637,Edge,14,1,C14069,1
14070,61,3,11,16,3,0.7878842113084603,9,Standard,1,2.9,Nordeste,81.45864194643016,Edge,14,0,C14070,1
14071,54,48,23,46,2,0.652714242762212,5,Standard,1,2.7,Norte,42.47333420867362,Safari,13,1,C14071,1
14072,30,5,23,2,2,0.26721357159377357,8,Basic,1,2.0,Sudeste,31.005585617575772,Edge,9,0,C14072,1
14073,44,2,18,26,5,0.3447078749376846,2,Standard,1,2.8,Norte,55.656139389725844,Firefox,21,0,C14073,1
14074,32,23,12,52,2,0.8317995952012505,8,Standard,1,3.3,Sudeste,33.92194761566281,Firefox,11,0,C14074,1
14075,39,26,15,34,2,0.7167109407371328,5,Premium,1,2.0,Centro-Oeste,25.564476933022934,Firefox,4,0,C14075,1
14076,47,26,7,3,3,0.9903922180165198,0,Basic,1,3.5,Sudeste,63.69523804997756,Firefox,15,1,C14076,1
14077,60,7,26,3,3,0.08516695586332756,3,Basic,0,2.5,Sul,38.041882193457006,Safari,22,0,C14077,1
14078,57,10,26,48,1,0.3478327402816448,4,Basic,1,1.4,Sudeste,9.404019489517964,Edge,15,1,C14078,1
14079,54,5,5,31,3,0.8796634225233678,1,Basic,0,1.0,Norte,61.47005980816689,Safari,10,1,C14079,1
14080,51,47,9,37,1,0.02592134910519761,6,Premium,1,2.3,Norte,23.864086659580515,Firefox,6,1,C14080,1
14081,61,12,24,10,5,0.33596405081300396,3,Standard,1,2.9,Centro-Oeste,73.89756586738622,Chrome,18,0,C14081,1
14082,51,32,9,43,1,0.9742195858244309,8,Basic,1,4.7,Sul,187.95898318258796,Edge,5,0,C14082,1
14083,65,42,28,54,1,0.5466580001166814,9,Standard,1,2.4,Nordeste,35.22302897466288,Chrome,4,0,C14083,1
14084,52,31,5,59,2,0.30826173332072704,3,Standard,1,5.0,Sudeste,67.78559210486404,Edge,6,0,C14084,1
14085,59,22,7,38,1,0.9301342870462488,8,Standard,0,4.2,Sudeste,38.75007827462782,Chrome,10,1,C14085,1
14086,36,17,17,44,2,0.347052379533768,4,Standard,0,3.4,Nordeste,177.5312066203855,Chrome,20,0,C14086,1
14087,25,20,16,5,1,0.13347765547726365,5,Premium,0,2.7,Centro-Oeste,41.63380508639788,Chrome,18,1,C14087,1
14088,56,20,25,54,3,0.5792071940237706,8,Basic,1,3.1,Centro-Oeste,28.13979975067552,Edge,12,0,C14088,1
14089,50,43,9,34,1,0.7143246739128023,9,Basic,1,2.5,Sudeste,21.79793981318373,Safari,8,1,C14089,1
14090,61,8,1,52,2,0.079332936577579,6,Standard,1,3.2,Sul,11.539399783862944,Edge,20,0,C14090,1
14091,45,47,11,45,1,0.6220915974053858,3,Premium,1,3.0,Sudeste,22.632265729438583,Safari,10,0,C14091,1
14092,54,34,19,31,1,0.3718431896902533,8,Standard,1,4.2,Norte,46.20718928682419,Safari,0,0,C14092,1
14093,65,49,9,45,3,0.12460161925797841,3,Basic,1,2.1,Nordeste,2.7798638860736564,Firefox,2,0,C14093,1
14094,42,23,8,22,3,0.6357465082749371,4,Basic,1,3.8,Sul,31.237756886529827,Firefox,18,1,C14094,1
14095,53,38,15,41,1,0.2690866825818581,8,Premium,0,3.3,Sul,18.442955216916985,Chrome,14,0,C14095,1
14096,34,53,6,36,4,0.1697134111304952,7,Basic,1,3.1,Centro-Oeste,138.0984182299691,Edge,9,0,C14096,1
14097,41,28,8,25,3,0.09374131620468173,9,Basic,1,1.2,Norte,56.08915833090066,Edge,16,1,C14097,1
14098,38,13,24,33,1,0.4013558582776642,5,Standard,1,3.0,Centro-Oeste,59.13780715959624,Safari,23,0,C14098,1
14099,19,29,24,37,5,0.6207139035084025,5,Basic,1,3.4,Sudeste,53.31264539945829,Safari,21,0,C14099,1
14100,48,8,23,54,4,0.9754794519374971,6,Basic,1,3.9,Norte,60.16841398892628,Firefox,20,0,C14100,1
14101,61,11,5,10,5,0.3380384580061305,0,Basic,1,4.0,Sudeste,16.78010729202707,Firefox,9,0,C14101,1
14102,50,47,29,49,0,0.6124961226530048,3,Premium,0,4.4,Sudeste,52.669333479625436,Firefox,6,0,C14102,1
14103,47,45,26,57,1,0.11759600024536532,7,Standard,1,3.4,Sudeste,31.04004379051524,Edge,5,0,C14103,1
14104,29,18,9,55,1,0.9361033804126481,9,Basic,1,3.4,Centro-Oeste,47.94457912475551,Firefox,2,0,C14104,1
14105,61,50,6,20,1,0.7406470072689192,9,Basic,0,3.3,Centro-Oeste,30.37065970274436,Firefox,3,0,C14105,1
14106,29,25,17,42,1,0.7115635596312802,6,Premium,1,4.1,Nordeste,77.84768514512238,Chrome,3,0,C14106,1
14107,68,49,10,23,2,0.5476901436128091,1,Premium,1,3.5,Norte,23.094936566190988,Firefox,12,0,C14107,1
14108,66,22,0,14,1,0.5633958052789896,6,Premium,1,4.3,Sul,95.35161914324426,Edge,14,1,C14108,1
14109,69,45,28,2,2,0.44677195690741833,4,Premium,1,4.4,Centro-Oeste,12.7663262071492,Chrome,15,0,C14109,1
14110,41,35,20,1,1,0.0456478045376052,9,Premium,1,4.3,Centro-Oeste,101.0127521997868,Firefox,16,0,C14110,1
14111,41,29,23,6,4,0.07049952969552975,5,Premium,1,3.1,Norte,33.80017938349471,Edge,21,0,C14111,1
14112,28,21,18,4,2,0.19189591168409514,9,Basic,1,1.6,Sudeste,24.15711749522522,Chrome,18,0,C14112,1
14113,30,56,22,52,1,0.1881626710413039,0,Standard,1,3.7,Nordeste,28.30879842643527,Firefox,23,0,C14113,1
14114,44,7,4,44,1,0.05720039187997383,0,Standard,1,3.7,Norte,60.129721393932634,Safari,0,0,C14114,1
14115,25,12,27,39,2,0.49666893649950505,7,Premium,1,1.5,Sudeste,14.297865701200868,Firefox,15,0,C14115,1
14116,27,36,25,28,2,0.508898112143172,9,Standard,0,4.9,Sudeste,53.411013550456396,Chrome,1,1,C14116,1
14117,25,24,28,40,1,0.5993996969802344,6,Premium,1,4.0,Centro-Oeste,41.64681480061454,Firefox,9,0,C14117,1
14118,37,32,23,31,4,0.7872426430336837,0,Standard,1,4.9,Sudeste,0.4308931693904624,Edge,16,0,C14118,1
14119,25,27,5,29,4,0.9360365344402101,9,Standard,1,3.6,Sul,5.612672147651992,Chrome,4,0,C14119,1
14120,26,32,21,7,2,0.9480581450991505,1,Basic,1,3.8,Sudeste,16.506029079001365,Chrome,11,0,C14120,1
14121,24,59,6,31,1,0.8997080112396348,0,Basic,0,3.9,Nordeste,58.26128123955535,Firefox,15,1,C14121,1
14122,31,32,22,41,3,0.7415960447853964,1,Basic,1,3.0,Centro-Oeste,15.218870362104262,Firefox,10,0,C14122,1
14123,45,32,3,1,1,0.6704089531219635,6,Premium,1,2.3,Nordeste,102.11636911673156,Firefox,13,1,C14123,1
14124,19,26,25,9,3,0.11754285382415541,9,Basic,1,2.2,Norte,8.520638465232068,Safari,18,1,C14124,1
14125,60,11,15,42,1,0.6563881972580458,9,Standard,1,5.0,Norte,0.22221402939610382,Edge,15,0,C14125,1
14126,25,46,27,54,1,0.15688033352148245,6,Basic,1,3.3,Centro-Oeste,145.8329588242114,Edge,11,0,C14126,1
14127,30,18,9,42,1,0.7455689656541933,8,Basic,1,2.3,Norte,17.56799112481148,Firefox,8,0,C14127,1
14128,38,39,25,36,1,0.16201033058505054,8,Premium,1,5.0,Norte,34.51192310011541,Edge,14,0,C14128,1
14129,64,5,14,45,3,0.6815012303761604,8,Basic,1,4.8,Nordeste,40.53256020796847,Safari,6,0,C14129,1
14130,45,16,12,54,0,0.07224775816277806,6,Premium,1,4.6,Centro-Oeste,23.8437759309145,Chrome,1,0,C14130,1
14131,52,11,7,2,3,0.313430781164453,7,Standard,1,1.4,Centro-Oeste,2.829256816136897,Edge,14,0,C14131,1
14132,40,54,21,51,0,0.3741813024505989,6,Basic,1,4.8,Sul,40.69341886235156,Edge,14,0,C14132,1
14133,63,35,26,22,1,0.31366717229303076,5,Standard,1,2.0,Sudeste,291.4414520940601,Chrome,6,1,C14133,1
14134,32,48,12,33,2,0.3107718269202563,9,Basic,1,3.4,Nordeste,61.87664518875508,Safari,17,0,C14134,1
14135,19,11,23,17,1,0.5324379613118985,3,Basic,1,3.3,Sudeste,27.15695801852188,Edge,11,0,C14135,1
14136,68,42,6,32,3,0.8235992509664115,2,Basic,1,4.0,Norte,77.05248458619168,Chrome,3,1,C14136,1
14137,29,23,16,32,0,0.8733370879416558,4,Premium,0,3.7,Norte,102.08474092081552,Edge,15,0,C14137,1
14138,69,55,3,59,3,0.07347688300572308,4,Standard,1,3.0,Centro-Oeste,39.85545116544678,Firefox,2,1,C14138,1
14139,53,34,6,16,4,0.19237260339051354,3,Premium,1,5.0,Sul,61.9062961936519,Firefox,14,0,C14139,1
14140,20,48,15,5,1,0.30929832040435135,2,Premium,1,5.0,Centro-Oeste,73.82399056442837,Chrome,16,0,C14140,1
14141,22,17,24,12,2,0.6837665279669505,3,Basic,1,3.9,Norte,14.497779988106538,Safari,23,0,C14141,1
14142,20,10,1,20,2,0.4024368535463909,1,Standard,0,3.4,Sul,30.48982513547065,Safari,6,0,C14142,1
14143,64,18,20,30,5,0.47678082664265264,6,Standard,1,5.0,Centro-Oeste,118.5020183498475,Firefox,5,0,C14143,1
14144,36,44,24,57,2,0.7844331378054744,7,Standard,0,4.6,Sul,60.87684273483719,Firefox,20,0,C14144,1
14145,19,8,24,55,2,0.6419111925779644,9,Premium,1,2.2,Sul,29.18293051806752,Chrome,7,1,C14145,1
14146,61,59,21,20,2,0.5874574735839483,0,Basic,1,5.0,Norte,14.863112743083597,Firefox,4,0,C14146,1
14147,54,26,22,32,2,0.5799755577733191,0,Basic,0,2.5,Centro-Oeste,6.74981169433423,Edge,0,0,C14147,1
14148,34,3,24,27,3,0.19936853240842634,4,Basic,0,3.0,Nordeste,182.46767861599633,Chrome,13,0,C14148,1
14149,31,59,13,55,0,0.11071241669069809,6,Standard,1,2.0,Sul,272.40703729800504,Edge,8,0,C14149,1
